Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
1.1000000000000e-001	       -1.880196	      -0.5065387
1.1125000000000e-001	       -2.312427	      -0.6372954
1.1250000000000e-001	        -2.70296	      -0.7423674
1.1375000000000e-001	       -3.032336	      -0.8404483
1.1500000000000e-001	       -3.301469	      -0.9166942
1.1625000000000e-001	       -3.506754	      -0.9648226
1.1750000000000e-001	       -3.640051	      -0.9995846
1.1875000000000e-001	       -3.699174	       -1.012917
1.2000000000000e-001	       -3.683806	      -0.9984953
1.2125000000000e-001	       -3.595042	      -0.9721038
1.2250000000000e-001	       -3.435921	      -0.9155403
1.2375000000000e-001	        -3.20924	       -0.844559
1.2500000000000e-001	       -2.910603	      -0.7560491
1.2625000000000e-001	        -2.55824	      -0.6516389
1.2750000000000e-001	       -2.155333	       -0.537107
1.2875000000000e-001	       -1.709967	      -0.4102101
1.3000000000000e-001	       -1.231633	      -0.2663227
1.3125000000000e-001	      -0.7271919	      -0.1064102
1.3250000000000e-001	      -0.2152921	      0.05184531
1.3375000000000e-001	       0.3154293	       0.1996777
1.3500000000000e-001	       0.8368877	       0.3483766
1.3625000000000e-001	        1.339456	       0.4967783
1.3750000000000e-001	        1.818103	       0.6295157
1.3875000000000e-001	         2.26135	       0.7528442
1.4000000000000e-001	         2.66128	        0.867595
1.4125000000000e-001	        3.008575	       0.9606351
1.4250000000000e-001	        3.297681	        1.042101
1.4375000000000e-001	        3.518032	         1.10327
1.4500000000000e-001	        3.675078	        1.141626
1.4625000000000e-001	        3.757122	        1.170003
1.4750000000000e-001	         3.76378	        1.167758
1.4875000000000e-001	        3.693884	        1.141379
1.5000000000000e-001	        3.549391	        1.083587
1.5125000000000e-001	        3.336138	        1.008351
1.5250000000000e-001	         3.05204	       0.9317946
1.5375000000000e-001	        2.714398	        0.829385
1.5500000000000e-001	        2.318702	       0.7238533
1.5625000000000e-001	        1.876106	       0.5944341
1.5750000000000e-001	        1.398463	       0.4515549
1.5875000000000e-001	       0.8945751	       0.3051209
1.6000000000000e-001	       0.3734432	       0.1421148
1.6125000000000e-001	      -0.1550884	    -0.008014088
1.6250000000000e-001	      -0.6775097	      -0.1549438
1.6375000000000e-001	       -1.190995	      -0.3100189
1.6500000000000e-001	       -1.673186	      -0.4433554
1.6625000000000e-001	       -2.123298	      -0.5755106
1.6750000000000e-001	       -2.531094	      -0.6956816
1.6875000000000e-001	       -2.887498	      -0.7855344
1.7000000000000e-001	       -3.187283	      -0.8707107
1.7125000000000e-001	       -3.420556	      -0.9430781
1.7250000000000e-001	       -3.592065	      -0.9857371
1.7375000000000e-001	       -3.681055	       -1.006198
1.7500000000000e-001	       -3.698233	       -1.006693
1.7625000000000e-001	       -3.644695	      -0.9799327
1.7750000000000e-001	       -3.516367	      -0.9527273
1.7875000000000e-001	       -3.317566	      -0.8804724
1.8000000000000e-001	       -3.051925	      -0.7995742
1.8125000000000e-001	       -2.725953	      -0.7012067
1.8250000000000e-001	       -2.346809	      -0.5846913
1.8375000000000e-001	       -1.921029	      -0.4526031
1.8500000000000e-001	       -1.448484	      -0.3161059
1.8625000000000e-001	      -0.9522525	      -0.1807381
1.8750000000000e-001	      -0.4378971	      -0.0231656
1.8875000000000e-001	      0.08520127	       0.1250202
1.9000000000000e-001	       0.6064979	       0.2864297
1.9125000000000e-001	         1.11927	       0.4393231
1.9250000000000e-001	        1.603375	       0.5815472
1.9375000000000e-001	        2.067523	         0.71992
1.9500000000000e-001	        2.489277	       0.8244693
1.9625000000000e-001	        2.858145	       0.9156061
1.9750000000000e-001	        3.172811	        1.021688
1.9875000000000e-001	        3.425695	         1.08703
2.0000000000000e-001	        3.611005	        1.123316
2.0125000000000e-001	         3.72445	        1.148186
2.0250000000000e-001	        3.766709	        1.156373
2.0375000000000e-001	        3.728246	        1.143675
2.0500000000000e-001	        3.622138	        1.098886
2.0625000000000e-001	        3.440762	        1.043715
2.0750000000000e-001	        3.190546	       0.9672356
2.0875000000000e-001	        2.876216	       0.8771022
2.1000000000000e-001	        2.503072	       0.7666977
2.1125000000000e-001	        2.081876	        0.644883
2.1250000000000e-001	        1.616332	       0.5154551
2.1375000000000e-001	        1.124552	       0.3720613
2.1500000000000e-001	       0.6077926	       0.2322299
2.1625000000000e-001	      0.07906719	      0.08380903
2.1750000000000e-001	      -0.4491775	     -0.07152958
2.1875000000000e-001	      -0.9660479	      -0.2192209
2.2000000000000e-001	       -1.463009	      -0.3545947
2.2125000000000e-001	       -1.930055	      -0.4850971
2.2250000000000e-001	       -2.356534	      -0.6092382
2.2375000000000e-001	       -2.739781	      -0.7272187
2.2500000000000e-001	       -3.060478	      -0.8097218
2.2625000000000e-001	       -3.322253	      -0.8786406
2.2750000000000e-001	       -3.517806	      -0.9447563
2.2875000000000e-001	       -3.643674	      -0.9803412
2.3000000000000e-001	       -3.697464	        -1.00366
2.3125000000000e-001	       -3.675365	      -0.9755523
2.3250000000000e-001	       -3.587305	      -0.9453955
2.3375000000000e-001	       -3.414109	       -0.889314
2.3500000000000e-001	       -3.176721	      -0.8186647
2.3625000000000e-001	       -2.879835	      -0.7326853
2.3750000000000e-001	       -2.522709	      -0.6378675
2.3875000000000e-001	       -2.114257	      -0.5129439
2.4000000000000e-001	       -1.664028	       -0.381317
2.4125000000000e-001	        -1.18031	      -0.2323059
2.4250000000000e-001	      -0.6742615	     -0.07340374
2.4375000000000e-001	      -0.1542305	      0.07275674
2.4500000000000e-001	       0.3765424	       0.2255366
2.4625000000000e-001	       0.8953923	       0.3726408
2.4750000000000e-001	        1.396895	       0.5317111
2.4875000000000e-001	        1.871127	       0.6660792
2.5000000000000e-001	        2.308075	       0.7908057
2.5125000000000e-001	        2.702403	       0.9061232
2.5250000000000e-001	        3.037587	        0.985415
2.5375000000000e-001	        3.321397	         1.06211
2.5500000000000e-001	        3.536935	        1.123916
2.5625000000000e-001	        3.680332	        1.144938
2.5750000000000e-001	        3.752372	        1.162895
2.5875000000000e-001	        3.751391	        1.151397
2.6000000000000e-001	        3.675922	        1.121092
2.6125000000000e-001	        3.526523	        1.081223
2.6250000000000e-001	        3.307928	        1.007486
2.6375000000000e-001	        3.016689	       0.9276961
2.6500000000000e-001	        2.674006	       0.8312556
2.6625000000000e-001	         2.27501	       0.7101223
2.6750000000000e-001	        1.830431	       0.5841574
2.6875000000000e-001	        1.348643	       0.4601133
2.7000000000000e-001	       0.8400486	       0.3039206
2.7125000000000e-001	       0.3164003	        0.150901
2.7250000000000e-001	      -0.2159232	    -0.001058119
2.7375000000000e-001	      -0.7365563	      -0.1581381
2.7500000000000e-001	       -1.244492	      -0.2978638
2.7625000000000e-001	       -1.728248	      -0.4410526
2.7750000000000e-001	       -2.174862	      -0.5560689
2.7875000000000e-001	        -2.57686	      -0.6672986
2.8000000000000e-001	        -2.92606	      -0.7845677
2.8125000000000e-001	       -3.216207	      -0.8630514
2.8250000000000e-001	       -3.442036	      -0.9176931
2.8375000000000e-001	        -3.60076	      -0.9662696
2.8500000000000e-001	       -3.680748	      -0.9872252
2.8625000000000e-001	       -3.689828	      -0.9800794
2.8750000000000e-001	       -3.626477	      -0.9677165
2.8875000000000e-001	       -3.490867	      -0.9122656
2.9000000000000e-001	       -3.286229	      -0.8588743
2.9125000000000e-001	       -3.015251	      -0.7788696
2.9250000000000e-001	       -2.691059	      -0.6726552
2.9375000000000e-001	       -2.299529	      -0.5646836
2.9500000000000e-001	       -1.866195	      -0.4455004
2.9625000000000e-001	       -1.399518	       -0.290303
2.9750000000000e-001	      -0.9022599	      -0.1475758
2.9875000000000e-001	      -0.3859553	     0.007791849
3.0000000000000e-001	       0.1390834	       0.1593879
3.0125000000000e-001	       0.6621531	       0.3152042
3.0250000000000e-001	        1.172145	       0.4570116
3.0375000000000e-001	        1.658482	       0.5983903
3.0500000000000e-001	        2.118962	       0.7295113
3.0625000000000e-001	        2.534824	       0.8349473
3.0750000000000e-001	        2.900403	        0.940687
3.0875000000000e-001	        3.207319	        1.023922
3.1000000000000e-001	        3.450644	        1.095802
3.1125000000000e-001	        3.627661	        1.143577
3.1250000000000e-001	        3.727372	         1.17498
3.1375000000000e-001	        3.761898	        1.171867
3.1500000000000e-001	        3.718205	        1.141061
3.1625000000000e-001	        3.598787	        1.106502
3.1750000000000e-001	        3.408736	        1.051028
3.1875000000000e-001	        3.150579	       0.9631579
3.2000000000000e-001	        2.830062	       0.8712064
3.2125000000000e-001	         2.45415	       0.7499956
3.2250000000000e-001	        2.031352	       0.6198818
3.2375000000000e-001	        1.560973	       0.4787953
3.2500000000000e-001	        1.067678	        0.336825
3.2625000000000e-001	        0.552591	       0.1903965
3.2750000000000e-001	      0.02525021	      0.03846565
3.2875000000000e-001	      -0.5026806	      -0.1237262
3.3000000000000e-001	       -1.020331	      -0.2696986
3.3125000000000e-001	       -1.515066	      -0.4152169
3.3250000000000e-001	       -1.983093	      -0.5400165
3.3375000000000e-001	       -2.403321	      -0.6641966
3.3500000000000e-001	       -2.777716	      -0.7727203
3.3625000000000e-001	       -3.097386	      -0.8595564
3.3750000000000e-001	       -3.353137	      -0.9396314
3.3875000000000e-001	       -3.540388	      -0.9965716
3.4000000000000e-001	       -3.656094	       -1.026399
3.4125000000000e-001	       -3.698255	       -1.021477
3.4250000000000e-001	       -3.667762	       -1.007968
3.4375000000000e-001	       -3.564592	      -0.9583825
3.4500000000000e-001	       -3.384117	      -0.8957034
3.4625000000000e-001	       -3.139669	      -0.8170371
3.4750000000000e-001	       -2.833029	      -0.7228969
3.4875000000000e-001	       -2.471237	      -0.6109658
3.5000000000000e-001	       -2.060419	      -0.4909713
3.5125000000000e-001	       -1.606519	      -0.3697156
3.5250000000000e-001	       -1.128194	      -0.2294538
3.5375000000000e-001	       -0.613189	      -0.0679708
3.5500000000000e-001	     -0.08955396	      0.07004605
3.5625000000000e-001	       0.4322008	        0.223144
3.5750000000000e-001	        0.949008	       0.3616735
3.5875000000000e-001	        1.448679	        0.504554
3.6000000000000e-001	        1.920937	       0.6458227
3.6125000000000e-001	        2.355164	       0.7672298
3.6250000000000e-001	        2.743773	       0.8814497
3.6375000000000e-001	        3.075854	       0.9848318
3.6500000000000e-001	        3.352969	        1.062045
3.6625000000000e-001	        3.561078	        1.117585
3.6750000000000e-001	         3.69874	        1.160001
3.6875000000000e-001	        3.761712	        1.154657
3.7000000000000e-001	        3.748877	         1.14642
3.7125000000000e-001	        3.663553	        1.102897
3.7250000000000e-001	        3.500209	        1.060342
3.7375000000000e-001	        3.274963	       0.9908128
3.7500000000000e-001	        2.980165	       0.8952533
3.7625000000000e-001	        2.625173	       0.7806702
3.7750000000000e-001	        2.219817	       0.6721152
3.7875000000000e-001	        1.770826	       0.5267645
3.8000000000000e-001	        1.287288	       0.3858247
3.8125000000000e-001	       0.7787248	       0.2325128
3.8250000000000e-001	       0.2567863	      0.08621614
3.8375000000000e-001	      -0.2755214	     -0.06110684
3.8500000000000e-001	      -0.7942687	      -0.2154351
3.8625000000000e-001	       -1.298115	      -0.3608829
3.8750000000000e-001	       -1.775906	      -0.5041164
3.8875000000000e-001	       -2.218959	        -0.62251
3.9000000000000e-001	       -2.617357	      -0.7338988
3.9125000000000e-001	       -2.961273	      -0.8377634
3.9250000000000e-001	       -3.251074	      -0.9184752
3.9375000000000e-001	       -3.466462	       -0.973036
3.9500000000000e-001	       -3.613837	       -1.001935
3.9625000000000e-001	       -3.691941	       -1.023007
3.9750000000000e-001	       -3.693746	       -1.018253
3.9875000000000e-001	       -3.621598	      -0.9925573
4.0000000000000e-001	       -3.476668	      -0.9424331
4.0125000000000e-001	        -3.26227	      -0.8707247
4.0250000000000e-001	       -2.984518	      -0.7874115
4.0375000000000e-001	       -2.646666	      -0.6880967
4.0500000000000e-001	       -2.249703	      -0.5784141
4.0625000000000e-001	       -1.811298	      -0.4477261
4.0750000000000e-001	       -1.338016	      -0.3129677
4.0875000000000e-001	       -0.838406	      -0.1697211
4.1000000000000e-001	      -0.3216842	     -0.02383827
4.1125000000000e-001	       0.2027774	       0.1291199
4.1250000000000e-001	       0.7177123	       0.2857068
4.1375000000000e-001	         1.23043	       0.4392849
4.1500000000000e-001	        1.716259	       0.5734693
4.1625000000000e-001	        2.166082	       0.6955425
4.1750000000000e-001	        2.575926	       0.8051449
4.1875000000000e-001	        2.936533	       0.9159702
4.2000000000000e-001	        3.238637	         1.00496
4.2125000000000e-001	        3.476225	         1.05895
4.2250000000000e-001	        3.646722	        1.098705
4.2375000000000e-001	         3.74048	        1.112405
4.2500000000000e-001	         3.76694	        1.101724
4.2625000000000e-001	        3.716265	        1.079227
4.2750000000000e-001	        3.590153	        1.028789
4.2875000000000e-001	        3.391302	       0.9723288
4.3000000000000e-001	         3.12393	       0.8963608
4.3125000000000e-001	        2.795057	       0.8003352
4.3250000000000e-001	        2.407547	       0.6809299
4.3375000000000e-001	        1.979709	       0.5564821
4.3500000000000e-001	        1.508629	       0.4369489
4.3625000000000e-001	        1.007181	       0.2909627
4.3750000000000e-001	       0.4878727	       0.1325216
4.3875000000000e-001	     -0.04013949	     -0.02567189
4.4000000000000e-001	      -0.5657844	      -0.1731104
4.4125000000000e-001	       -1.080118	      -0.3060568
4.4250000000000e-001	       -1.569141	      -0.4509633
4.4375000000000e-001	       -2.031364	      -0.5929978
4.4500000000000e-001	        -2.44647	       -0.703151
4.4625000000000e-001	       -2.814238	      -0.8031389
4.4750000000000e-001	        -3.12615	      -0.8819696
4.4875000000000e-001	       -3.374901	      -0.9735529
4.5000000000000e-001	       -3.556622	       -1.022478
4.5125000000000e-001	       -3.665696	       -1.034409
4.5250000000000e-001	       -3.708005	       -1.040003
4.5375000000000e-001	       -3.664842	       -1.007165
4.5500000000000e-001	        -3.55122	      -0.9678302
4.5625000000000e-001	       -3.370008	      -0.9208045
4.5750000000000e-001	       -3.119022	      -0.8462872
4.5875000000000e-001	       -2.805732	       -0.754825
4.6000000000000e-001	       -2.435749	      -0.6332094
4.6125000000000e-001	       -2.017739	      -0.5109333
4.6250000000000e-001	       -1.560969	      -0.3810878
4.6375000000000e-001	       -1.072145	      -0.2452268
4.6500000000000e-001	      -0.5550641	     -0.08931265
4.6625000000000e-001	     -0.03121261	      0.05734229
4.6750000000000e-001	        0.493559	       0.2005772
4.6875000000000e-001	        1.008685	       0.3571361
4.7000000000000e-001	        1.504843	       0.5016758
4.7125000000000e-001	        1.972386	        0.636074
4.7250000000000e-001	        2.396031	        0.748001
4.7375000000000e-001	        2.783087	       0.8608949
4.7500000000000e-001	         3.11142	        0.959985
4.7625000000000e-001	        3.376095	        1.027167
4.7750000000000e-001	        3.576643	        1.080866
4.7875000000000e-001	         3.70636	        1.112938
4.8000000000000e-001	        3.762728	        1.132298
4.8125000000000e-001	        3.744863	        1.128456
4.8250000000000e-001	        3.653874	         1.09424
4.8375000000000e-001	        3.483851	        1.054806
4.8500000000000e-001	        3.252196	        0.966078
4.8625000000000e-001	        2.952414	       0.8736807
4.8750000000000e-001	        2.593211	       0.7701007
4.8875000000000e-001	        2.181604	       0.6388357
4.9000000000000e-001	        1.726006	       0.5041374
4.9125000000000e-001	        1.237885	       0.3539202
4.9250000000000e-001	       0.7222333	       0.2149749
4.9374999999999e-001	       0.1995581	      0.05859911
4.9499999999999e-001	      -0.3297781	      -0.1057021
4.9624999999999e-001	      -0.8520063	      -0.2663153
4.9749999999999e-001	       -1.356026	       -0.398899
4.9874999999999e-001	       -1.830291	      -0.5333292
4.9999999999999e-001	       -2.267965	      -0.6605123
5.0124999999999e-001	       -2.659429	      -0.7628338
5.0249999999999e-001	       -2.995186	      -0.8598565
5.0374999999999e-001	       -3.274838	       -0.928009
5.0499999999999e-001	       -3.481815	       -0.986212
5.0624999999999e-001	       -3.622527	       -1.032415
5.0749999999999e-001	       -3.691162	       -1.039767
5.0874999999999e-001	       -3.686178	       -1.040301
5.0999999999999e-001	       -3.607632	       -1.007159
5.1124999999999e-001	       -3.455881	      -0.9618574
5.1249999999999e-001	       -3.243167	      -0.8813794
5.1374999999999e-001	       -2.951866	      -0.7865949
5.1499999999999e-001	       -2.606013	      -0.6847579
5.1624999999999e-001	        -2.21167	      -0.5577806
5.1749999999999e-001	       -1.770465	      -0.4302122
5.1874999999999e-001	       -1.292884	      -0.3013389
5.1999999999999e-001	      -0.7897184	      -0.1652169
5.2124999999999e-001	      -0.2702707	     -0.01305798
5.2249999999999e-001	       0.2533593	       0.1454454
5.2374999999999e-001	       0.7730976	       0.2843095
5.2499999999999e-001	        1.285663	       0.4468715
5.2624999999999e-001	        1.768155	       0.5876581
5.2749999999999e-001	        2.216192	       0.7070216
5.2874999999999e-001	        2.619754	       0.8103516
5.2999999999999e-001	        2.971397	       0.9021801
5.3124999999999e-001	        3.266707	       0.9868229
5.3249999999999e-001	        3.492146	         1.04519
5.3374999999999e-001	        3.657009	        1.082492
5.3499999999999e-001	        3.745634	         1.09344
5.3624999999999e-001	         3.75846	        1.085402
5.3749999999999e-001	        3.697922	        1.067375
5.3874999999999e-001	        3.564683	        1.021113
5.3999999999999e-001	        3.360025	       0.9561644
5.4124999999999e-001	         3.08872	       0.8919541
5.4249999999999e-001	        2.757522	       0.7909373
5.4374999999999e-001	        2.364501	       0.6787521
5.4499999999999e-001	         1.93327	       0.5539131
5.4624999999999e-001	        1.460274	       0.4210703
5.4749999999999e-001	       0.9585899	       0.2747306
5.4874999999999e-001	       0.4373994	       0.1176567
5.4999999999999e-001	      -0.0918488	     -0.03351871
5.5124999999999e-001	      -0.6169178	      -0.1754192
5.5249999999999e-001	       -1.134037	      -0.3264202
5.5374999999999e-001	       -1.620379	      -0.4536807
5.5499999999999e-001	       -2.076098	      -0.5828747
5.5624999999999e-001	        -2.49014	      -0.6955537
5.5749999999999e-001	       -2.852785	      -0.7993697
5.5874999999999e-001	       -3.156842	      -0.8867408
5.5999999999999e-001	       -3.397309	      -0.9467999
5.6124999999999e-001	       -3.569078	      -0.9957174
5.6249999999999e-001	       -3.670231	       -1.015694
5.6374999999999e-001	       -3.699554	       -1.015336
5.6499999999999e-001	       -3.647622	        -1.00101
5.6624999999999e-001	       -3.526674	       -0.963048
5.6749999999999e-001	       -3.335409	      -0.8995201
5.6874999999999e-001	        -3.07872	      -0.8179334
5.6999999999999e-001	       -2.761192	      -0.7205698
5.7124999999999e-001	       -2.387244	      -0.6048428
5.7249999999999e-001	       -1.973576	      -0.4682187
5.7374999999999e-001	       -1.505128	      -0.3146368
5.7499999999999e-001	       -1.011802	      -0.1770757
5.7624999999999e-001	      -0.5018969	     -0.01876477
5.7749999999999e-001	      0.02196898	       0.1459362
5.7874999999999e-001	       0.5460897	       0.3028205
5.7999999999999e-001	        1.060207	       0.4472732
5.8124999999999e-001	        1.553873	       0.5863433
5.8249999999999e-001	        2.018323	       0.7215746
5.8374999999999e-001	        2.441454	       0.8469756
5.8499999999999e-001	        2.821887	       0.9522901
5.8624999999999e-001	        3.143811	        1.046392
5.8749999999999e-001	        3.403335	        1.131816
5.8874999999999e-001	        3.594642	        1.167081
5.8999999999999e-001	        3.714356	         1.18902
5.9124999999999e-001	        3.761474	        1.194365
5.9249999999999e-001	        3.729866	        1.186058
5.9374999999999e-001	        3.631764	         1.15341
5.9499999999999e-001	        3.456907	        1.091458
5.9624999999999e-001	         3.21202	        1.016541
5.9749999999999e-001	        2.904547	       0.9296771
5.9874999999999e-001	        2.540062	       0.8103604
5.9999999999999e-001	        2.124552	       0.6980461
6.0124999999999e-001	        1.668255	       0.5734783
6.0249999999999e-001	        1.180733	       0.4093336
6.0374999999999e-001	       0.6634633	       0.2698935
6.0499999999999e-001	       0.1413414	       0.1193261
6.0624999999999e-001	      -0.3857226	     -0.03054303
6.0749999999999e-001	      -0.9047819	      -0.1908591
6.0874999999999e-001	       -1.405122	      -0.3399914
6.0999999999999e-001	       -1.877147	      -0.4787864
6.1124999999999e-001	       -2.309525	      -0.6017344
6.1249999999999e-001	       -2.700773	      -0.7147813
6.1374999999999e-001	       -3.028255	      -0.8086796
6.1499999999999e-001	       -3.297675	      -0.8827129
6.1624999999999e-001	       -3.503018	      -0.9341091
6.1749999999999e-001	       -3.636267	      -0.9767322
6.1874999999999e-001	       -3.695614	      -0.9844924
6.1999999999999e-001	       -3.680631	      -0.9654309
6.2124999999999e-001	       -3.591789	      -0.9463156
6.2249999999999e-001	       -3.432775	      -0.8922216
6.2374999999999e-001	       -3.205398	      -0.8206137
6.2499999999999e-001	       -2.907468	      -0.7257692
6.2624999999999e-001	       -2.556086	      -0.6137145
6.2749999999999e-001	       -2.153517	      -0.4918724
6.2874999999999e-001	        -1.70968	      -0.3753403
6.2999999999999e-001	       -1.231058	      -0.2384966
6.3124999999999e-001	      -0.7266425	     -0.08222145
6.3249999999999e-001	      -0.2149625	        0.059272
6.3374999999999e-001	       0.3155001	       0.2150185
6.3499999999999e-001	       0.8359361	       0.3593237
6.3624999999999e-001	        1.338371	       0.5166227
6.3749999999999e-001	        1.816831	        0.658789
6.3874999999999e-001	        2.259904	       0.7828241
6.3999999999999e-001	        2.659631	       0.8886449
6.4124999999999e-001	        3.006853	       0.9760126
6.4249999999999e-001	        3.295726	        1.064208
6.4374999999999e-001	        3.516554	        1.117373
6.4499999999999e-001	        3.673265	        1.159555
6.4624999999999e-001	        3.754303	        1.183436
6.4749999999999e-001	        3.760782	        1.174478
6.4874999999999e-001	        3.690668	        1.141151
6.4999999999999e-001	        3.547098	        1.086356
6.5124999999999e-001	        3.333238	        1.022166
6.5249999999999e-001	         3.04963	       0.9566183
6.5374999999999e-001	        2.711978	        0.857191
6.5499999999999e-001	        2.315661	       0.7331977
6.5624999999999e-001	        1.874087	       0.6048254
6.5749999999999e-001	        1.396885	       0.4553367
6.5874999999999e-001	       0.8929254	       0.3138083
6.5999999999999e-001	       0.3719329	       0.1634156
6.6124999999999e-001	      -0.1559525	      0.01000437
6.6249999999999e-001	      -0.6783968	      -0.1461977
6.6374999999999e-001	        -1.19194	      -0.2774861
6.6499999999999e-001	       -1.673621	      -0.4090961
6.6624999999999e-001	       -2.123234	      -0.5491593
6.6749999999999e-001	       -2.530629	      -0.6643575
6.6874999999999e-001	       -2.887364	       -0.766487
6.6999999999999e-001	       -3.186606	      -0.8466221
6.7124999999999e-001	       -3.420752	      -0.8993344
6.7249999999999e-001	       -3.592176	      -0.9422614
6.7374999999999e-001	       -3.679606	       -0.977721
6.7499999999999e-001	       -3.697378	      -0.9679383
6.7624999999999e-001	       -3.643487	      -0.9533624
6.7749999999999e-001	       -3.514838	      -0.9084689
6.7874999999999e-001	       -3.315441	      -0.8336154
6.7999999999999e-001	       -3.049792	      -0.7620699
6.8124999999999e-001	       -2.723615	      -0.6669672
6.8249999999999e-001	       -2.344197	       -0.547145
6.8374999999999e-001	       -1.917769	       -0.408814
6.8499999999999e-001	       -1.445812	      -0.2742823
6.8624999999999e-001	      -0.9503166	      -0.1335717
6.8749999999999e-001	      -0.4354813	     0.004212747
6.8874999999999e-001	      0.08774388	       0.1685389
6.8999999999999e-001	       0.6099802	       0.3159897
6.9124999999999e-001	        1.122153	       0.4594727
6.9249999999999e-001	        1.606655	       0.6005709
6.9374999999999e-001	        2.070885	       0.7214405
